A-DC1,A-DC2,A-DC3,A-DC4,A-DC5,A-DC6,A-DC7,A-DC8,B-DC1,B-DC2,B-DC3,B-DC4,B-DC5,B-DC6,B-DC7,B-DC8,condition
1705.0,432.4,108.1,34.28,1523.0,381.3,94.65,25.68,217.7,56.93,15.29,4.724,387.2,103.9,26.97,8.635,neutral
1709.0,421.9,106.5,33.95,1522.0,383.0,94.68,25.5,218.1,56.79,15.23,4.689,384.7,103.8,27.06,8.62,neutral
1684.0,422.9,106.7,33.98,1537.0,381.8,95.38,25.65,217.1,56.8,15.23,4.738,384.8,104.2,27.03,8.602,neutral
1701.0,424.9,107.5,33.99,1537.0,382.4,95.01,25.56,218.6,56.86,15.27,4.735,386.2,104.3,27.12,8.684,neutral
1703.0,425.9,107.4,34.26,1536.0,383.1,95.17,25.59,217.7,56.77,15.29,4.717,386.3,104.5,27.14,8.709,neutral
1705.0,431.5,108.0,34.37,1536.0,386.3,96.55,25.78,216.9,56.94,15.37,4.751,388.3,105.0,27.4,8.804,neutral
1724.0,434.5,110.3,35.24,1540.0,386.2,96.73,26.27,217.0,57.26,15.44,4.759,391.1,105.7,27.69,8.877,neutral
1767.0,443.1,112.1,35.98,1561.0,388.2,97.36,26.17,217.8,57.16,15.43,4.781,392.2,106.3,27.76,8.907,neutral
1769.0,445.0,112.0,35.78,1552.0,384.0,96.07,25.65,220.3,57.36,15.4,4.758,390.2,105.7,27.21,8.761,neutral
1707.0,433.1,108.4,34.32,1524.0,381.5,95.27,25.64,217.5,56.84,15.25,4.719,386.3,104.3,27.05,8.619,neutral
1689.0,425.9,107.3,33.79,1530.0,381.5,95.01,25.55,217.8,56.81,15.31,4.705,386.4,103.9,27.0,8.61,neutral
1688.0,426.4,107.9,34.32,1541.0,380.6,95.68,25.69,217.9,56.92,15.27,4.72,385.7,104.2,27.16,8.705,neutral
1699.0,428.2,107.6,34.18,1535.0,386.2,95.3,25.65,218.0,56.84,15.33,4.736,385.5,104.3,27.17,8.721,neutral
1707.0,431.3,108.4,34.36,1544.0,384.8,96.61,25.98,217.2,56.82,15.39,4.747,388.0,104.9,27.35,8.749,neutral
1715.0,430.5,109.4,34.96,1536.0,388.3,97.0,25.9,217.1,57.03,15.38,4.765,389.8,105.4,27.43,8.841,neutral
1728.0,436.9,110.8,35.4,1560.0,386.8,97.34,26.17,218.1,57.17,15.41,4.779,390.9,106.2,27.63,8.926,neutral
1739.0,440.9,112.3,35.91,1552.0,386.4,97.13,26.01,220.5,57.26,15.45,4.791,393.0,105.9,27.56,8.851,neutral
1725.0,437.2,109.3,34.46,1537.0,383.4,95.02,25.69,218.5,57.21,15.34,4.729,388.1,104.4,27.18,8.683,neutral
1684.0,429.1,107.5,33.86,1540.0,384.5,95.5,25.72,219.0,56.84,15.25,4.712,385.4,104.0,27.07,8.683,neutral
1682.0,428.4,108.1,33.99,1532.0,383.8,96.39,25.67,217.6,56.91,15.31,4.714,386.5,104.3,27.24,8.682,neutral
1711.0,427.7,108.5,34.25,1535.0,384.5,97.11,25.9,216.5,56.86,15.42,4.749,387.9,104.4,27.26,8.721,neutral
1711.0,432.2,108.6,34.68,1544.0,388.2,96.89,25.94,216.1,57.13,15.41,4.735,388.2,105.1,27.42,8.795,neutral
1706.0,431.9,109.2,34.69,1544.0,388.3,96.68,25.88,218.5,57.18,15.34,4.766,389.6,105.0,27.62,8.853,neutral
1734.0,438.4,110.9,35.44,1547.0,386.4,97.76,26.19,219.2,57.24,15.39,4.778,391.7,105.9,27.93,8.96,neutral
1746.0,442.8,111.7,36.32,1574.0,389.6,97.39,26.06,219.5,57.5,15.46,4.785,393.1,106.1,27.72,8.896,neutral
1712.0,438.1,109.5,34.63,1534.0,382.2,96.58,25.64,218.4,57.07,15.34,4.729,386.9,104.6,27.19,8.714,neutral
1683.0,425.5,108.4,33.94,1539.0,386.2,96.28,25.65,216.6,56.95,15.36,4.731,386.3,104.0,27.16,8.669,neutral
1680.0,427.5,107.5,34.06,1535.0,382.5,95.48,25.75,218.7,56.8,15.27,4.708,385.3,104.5,27.28,8.678,neutral
1691.0,428.5,108.5,34.13,1534.0,384.3,95.56,25.86,217.9,57.06,15.4,4.721,386.2,104.2,27.29,8.724,neutral
1707.0,428.4,108.4,34.43,1545.0,385.8,96.75,26.04,217.4,56.98,15.33,4.756,388.0,104.8,27.46,8.77,neutral
1716.0,432.7,109.4,35.2,1537.0,387.3,97.71,26.12,218.5,57.24,15.36,4.758,388.3,105.2,27.6,8.829,neutral
1749.0,436.8,111.4,35.36,1550.0,388.3,97.57,26.25,218.6,57.35,15.47,4.779,391.4,105.6,27.78,8.943,neutral
1756.0,440.4,112.3,36.23,1563.0,388.5,97.1,26.43,217.8,57.51,15.42,4.808,392.9,106.3,27.95,9.028,neutral
1777.0,447.3,114.0,36.21,1549.0,389.7,97.58,26.13,220.3,57.56,15.56,4.809,392.3,106.0,27.71,8.869,neutral
1722.0,437.0,110.3,34.47,1521.0,385.3,95.94,25.8,218.9,57.02,15.37,4.729,386.8,104.8,27.16,8.676,neutral
1702.0,428.5,107.6,34.13,1535.0,385.6,95.75,25.64,218.9,57.09,15.31,4.715,385.6,104.2,27.24,8.701,neutral
1682.0,429.1,108.1,34.4,1538.0,383.8,95.96,25.59,217.2,56.89,15.29,4.718,385.9,104.4,27.21,8.708,neutral
1703.0,426.7,109.1,34.31,1546.0,386.6,96.15,25.61,216.7,57.06,15.37,4.739,386.1,104.7,27.31,8.732,neutral
1702.0,430.4,108.8,34.46,1542.0,383.2,97.55,25.88,218.2,57.11,15.33,4.734,387.2,104.6,27.41,8.79,neutral
1703.0,434.3,110.2,35.23,1553.0,387.9,96.55,25.96,217.8,57.35,15.37,4.764,388.5,105.1,27.46,8.852,neutral
1723.0,440.3,111.7,35.38,1561.0,388.7,98.05,26.25,219.3,57.37,15.45,4.76,390.8,105.5,27.74,8.94,neutral
1749.0,443.8,113.8,36.11,1560.0,392.0,97.93,26.5,219.3,57.54,15.49,4.806,392.9,106.4,27.88,8.997,neutral
1762.0,448.7,114.7,36.46,1568.0,392.1,98.05,26.21,220.2,57.5,15.54,4.799,395.0,106.8,27.87,8.902,neutral
1744.0,440.8,110.9,34.95,1537.0,386.4,96.8,25.77,219.4,57.44,15.35,4.75,387.5,105.0,27.21,8.693,neutral
1692.0,430.4,108.7,34.35,1537.0,388.2,96.19,25.67,219.4,57.01,15.29,4.725,386.3,104.4,27.19,8.702,neutral
1693.0,429.8,109.4,34.26,1542.0,387.7,95.92,25.83,218.2,56.97,15.34,4.742,386.9,104.3,27.35,8.751,neutral
1705.0,426.4,108.9,34.9,1529.0,389.1,97.36,25.91,219.2,57.05,15.36,4.74,386.8,104.9,27.38,8.773,neutral
1691.0,434.9,110.0,34.71,1543.0,388.2,97.09,25.91,218.0,57.31,15.4,4.746,387.1,104.9,27.38,8.797,neutral
1711.0,436.4,110.6,35.22,1543.0,390.8,96.6,26.15,219.5,57.4,15.43,4.762,390.6,105.3,27.55,8.857,neutral
1733.0,440.4,111.4,35.75,1544.0,391.3,97.09,26.36,218.9,57.43,15.42,4.788,390.1,105.7,27.71,8.916,neutral
1735.0,443.9,114.0,36.14,1560.0,392.4,98.66,26.55,219.4,57.61,15.5,4.799,393.9,106.6,28.0,9.09,neutral
1779.0,449.1,115.4,36.88,1571.0,394.7,99.19,26.72,219.6,57.57,15.54,4.813,395.9,107.3,28.19,9.122,neutral
1806.0,454.6,115.9,36.65,1573.0,392.3,97.44,26.24,220.6,57.7,15.51,4.794,394.5,106.5,27.83,8.85,neutral
1731.0,440.0,110.9,35.17,1537.0,390.8,97.11,25.94,218.6,57.25,15.34,4.681,388.5,104.8,27.35,8.735,neutral
1710.0,434.5,110.8,35.09,1540.0,388.6,97.0,25.97,216.9,57.22,15.41,4.725,387.4,104.5,27.2,8.763,neutral
1709.0,437.8,109.9,35.13,1552.0,390.6,97.1,25.88,218.1,57.25,15.38,4.746,388.6,105.1,27.48,8.833,neutral
1705.0,438.6,111.0,35.06,1550.0,391.1,97.59,26.03,219.4,57.32,15.43,4.74,389.8,105.6,27.6,8.846,neutral
1723.0,435.2,111.7,35.53,1531.0,392.0,97.68,26.23,219.2,57.27,15.32,4.757,391.9,105.6,27.77,8.857,neutral
1746.0,445.6,112.9,35.94,1546.0,393.9,98.71,26.28,220.1,57.27,15.44,4.751,392.1,106.3,27.96,9.0,neutral
1766.0,446.3,114.3,36.46,1557.0,395.5,99.1,26.62,219.4,57.54,15.51,4.792,396.1,106.9,27.97,9.095,neutral
1775.0,448.2,117.5,37.06,1571.0,399.6,99.56,26.68,219.4,57.68,15.54,4.817,396.8,107.6,28.35,9.221,neutral
1799.0,457.2,118.0,37.57,1562.0,398.6,98.84,26.57,220.9,58.02,15.58,4.84,398.3,107.4,28.08,9.024,neutral
1762.0,448.0,113.3,35.72,1558.0,388.7,97.54,26.19,219.5,57.58,15.36,4.755,390.9,105.7,27.66,8.888,neutral
1726.0,441.4,111.6,35.58,1540.0,390.8,97.62,26.06,218.6,57.21,15.38,4.746,390.8,106.2,27.6,8.873,neutral
1727.0,439.5,111.3,35.44,1545.0,390.9,98.49,26.03,220.4,57.4,15.43,4.759,392.3,105.8,27.64,8.905,neutral
1734.0,442.8,112.1,35.73,1556.0,391.7,97.51,26.38,219.8,57.41,15.4,4.781,391.8,106.5,27.79,8.899,neutral
1732.0,445.7,112.9,35.91,1549.0,393.1,98.82,26.32,220.1,57.61,15.39,4.772,393.3,106.4,27.98,9.024,neutral
1756.0,445.1,114.4,36.44,1552.0,395.2,98.95,26.44,219.7,57.68,15.48,4.775,395.2,107.0,28.11,9.046,neutral
1777.0,451.7,115.4,36.96,1593.0,397.0,99.53,26.86,219.3,57.63,15.47,4.8,397.4,107.6,28.2,9.197,neutral
1796.0,458.9,117.5,37.49,1564.0,396.5,99.04,26.61,220.1,57.81,15.58,4.815,399.4,108.1,28.35,9.173,neutral
1795.0,450.8,115.1,36.23,1564.0,393.3,98.06,26.21,220.8,57.72,15.42,4.756,393.9,106.1,27.86,8.962,neutral
1739.0,443.5,111.9,35.81,1550.0,389.1,99.06,26.08,219.1,57.25,15.45,4.732,389.7,106.0,27.72,8.937,neutral
