A-DC1,A-DC2,A-DC3,A-DC4,A-DC5,A-DC6,A-DC7,A-DC8,B-DC1,B-DC2,B-DC3,B-DC4,B-DC5,B-DC6,B-DC7,B-DC8,condition
1410.000,335.300,87.730,25.670,1466.000,354.900,93.070,24.180,247.000,60.460,17.130,6.734,363.900,92.790,25.110,10.030,baseline
1411.000,338.100,87.440,26.080,1472.000,355.000,92.790,23.970,245.900,60.460,17.260,6.730,366.600,93.010,25.270,10.060,baseline
1412.000,335.200,87.790,25.680,1481.000,353.500,92.110,24.000,245.200,60.440,17.150,6.710,361.100,91.570,24.750,9.873,baseline
1411.000,333.500,86.680,25.510,1474.000,354.200,92.440,23.990,244.500,60.090,17.060,6.692,358.400,91.100,24.620,9.809,baseline
1397.000,333.900,86.550,25.460,1474.000,354.400,92.850,23.940,246.000,59.950,17.020,6.690,359.700,91.420,24.760,9.803,baseline
1400.000,334.000,86.730,25.360,1462.000,354.300,92.430,23.900,245.400,60.120,17.030,6.677,359.200,91.270,24.710,9.822,baseline
1409.000,335.300,86.170,25.600,1469.000,355.400,92.750,24.010,245.200,60.150,17.120,6.693,359.300,91.390,24.810,9.861,baseline
1409.000,334.800,87.430,25.550,1476.000,354.500,92.610,24.090,245.200,60.310,17.160,6.709,362.700,91.860,24.940,9.957,baseline
1410.000,333.900,86.970,25.740,1476.000,356.100,93.320,24.050,245.900,60.340,17.200,6.717,364.600,92.730,25.210,9.999,baseline
1414.000,337.200,87.770,25.900,1476.000,357.700,93.340,24.240,245.200,60.650,17.290,6.769,367.800,93.090,25.120,10.010,baseline
1412.000,336.900,87.040,25.600,1470.000,355.700,92.900,24.020,248.000,60.360,17.200,6.686,360.100,91.400,24.670,9.847,baseline
1393.000,332.300,86.910,25.410,1485.000,355.300,92.570,24.090,245.300,60.370,17.070,6.690,358.200,90.820,24.550,9.814,baseline
1403.000,336.100,87.030,25.450,1480.000,355.300,92.890,24.130,245.200,60.310,17.120,6.681,359.500,91.140,24.750,9.848,baseline
1415.000,333.800,86.800,25.460,1476.000,354.200,93.210,24.190,246.000,60.320,17.110,6.691,358.900,91.020,24.730,9.837,baseline
1409.000,332.700,87.170,25.390,1481.000,356.700,93.420,24.260,245.200,60.100,17.170,6.685,360.900,91.060,24.780,9.906,baseline
1410.000,332.800,87.540,25.480,1479.000,356.500,93.660,24.310,245.800,60.370,17.100,6.724,362.000,92.200,24.950,9.940,baseline
1413.000,335.700,88.010,25.880,1475.000,356.000,94.070,24.420,246.700,60.350,17.230,6.777,365.000,92.750,25.190,10.000,baseline
1413.000,338.900,87.730,25.970,1485.000,359.000,94.090,24.550,246.800,60.680,17.290,6.732,367.500,93.600,25.480,10.110,baseline
1420.000,339.900,87.800,25.840,1475.000,358.300,93.530,24.300,246.300,60.550,17.190,6.720,363.600,91.850,24.870,9.845,baseline
1418.000,336.200,87.100,25.610,1480.000,357.100,93.220,24.320,246.100,60.290,17.030,6.682,360.900,91.510,24.640,9.904,baseline
1405.000,334.400,87.030,25.780,1478.000,357.800,94.000,24.380,245.900,60.060,17.090,6.700,361.900,91.630,24.760,9.927,baseline
1404.000,336.500,87.580,25.730,1487.000,358.700,93.750,24.370,246.800,60.380,17.110,6.730,362.300,92.090,24.910,9.910,baseline
1412.000,336.400,88.060,25.690,1483.000,358.600,93.950,24.420,245.700,60.120,17.200,6.704,361.600,91.700,25.000,9.930,baseline
1415.000,337.700,88.060,25.780,1483.000,359.900,94.080,24.430,245.800,60.470,17.200,6.757,364.400,92.640,25.140,10.030,baseline
1422.000,337.800,88.800,26.020,1486.000,360.000,94.620,24.590,245.700,60.740,17.250,6.745,365.400,93.310,25.360,10.180,baseline
1430.000,338.400,88.940,26.190,1490.000,361.300,94.950,24.600,249.600,60.910,17.410,6.797,369.100,94.130,25.480,10.160,baseline
1428.000,341.000,88.690,26.230,1489.000,359.900,94.340,24.510,248.900,61.140,17.300,6.781,367.300,93.180,24.960,9.943,baseline
1422.000,339.400,87.860,25.910,1490.000,361.500,94.320,24.390,245.700,60.690,17.210,6.733,362.800,92.060,24.820,9.960,baseline
1420.000,338.300,88.330,25.910,1480.000,360.900,94.980,24.610,247.700,60.530,17.190,6.769,363.900,92.530,25.000,9.952,baseline
1418.000,339.700,88.890,26.020,1483.000,360.500,95.070,24.690,248.200,60.850,17.280,6.773,364.500,92.500,25.080,10.010,baseline
1424.000,340.400,88.570,25.960,1482.000,359.100,94.880,24.660,248.300,60.760,17.310,6.791,365.300,92.630,25.210,10.050,baseline
1423.000,341.200,89.410,26.280,1489.000,361.800,94.790,24.760,247.300,60.910,17.380,6.816,366.500,92.990,25.240,10.160,baseline
1436.000,343.600,89.370,26.320,1498.000,362.600,94.940,24.800,248.300,61.180,17.340,6.817,368.800,94.030,25.600,10.230,baseline
1444.000,344.200,89.770,26.440,1484.000,362.400,95.400,24.830,250.400,61.450,17.480,6.884,372.000,95.010,25.650,10.190,baseline
1436.000,340.700,89.350,26.220,1491.000,361.900,94.950,24.700,246.800,61.280,17.350,6.806,364.200,92.540,24.960,10.010,baseline
1419.000,340.700,88.820,26.070,1486.000,360.700,95.170,24.730,246.800,60.860,17.280,6.783,362.500,92.560,25.040,10.000,baseline
1429.000,341.800,89.020,26.040,1494.000,360.200,95.290,24.800,247.500,60.890,17.390,6.779,364.200,92.460,25.100,10.070,baseline
1430.000,342.000,89.750,26.070,1496.000,363.000,95.160,24.880,246.900,60.950,17.400,6.785,363.400,92.880,25.200,10.040,baseline
1428.000,342.600,89.310,26.280,1498.000,362.500,95.200,24.830,247.300,60.990,17.410,6.785,365.900,92.840,25.260,10.050,baseline
1439.000,341.500,89.530,26.430,1503.000,362.200,95.530,24.960,247.900,61.110,17.410,6.833,366.000,93.420,25.550,10.130,baseline
1441.000,345.600,89.940,26.620,1493.000,363.600,95.910,24.990,251.200,61.450,17.490,6.884,369.700,94.050,25.580,10.230,baseline
1440.000,345.000,89.920,26.330,1500.000,361.600,95.650,24.800,250.100,61.460,17.470,6.827,366.600,92.930,25.240,9.968,baseline
1435.000,343.500,88.760,26.030,1499.000,362.700,95.430,24.810,246.800,61.070,17.370,6.776,361.400,92.140,25.020,10.010,baseline
1430.000,339.600,89.030,26.230,1499.000,361.000,95.660,24.800,248.300,60.890,17.380,6.766,362.200,91.980,25.120,10.010,baseline
1431.000,342.000,89.120,26.150,1488.000,362.300,95.220,24.820,248.400,60.950,17.400,6.821,362.700,92.110,25.090,9.982,baseline
1429.000,342.500,89.050,26.300,1499.000,361.500,95.810,24.860,247.400,61.120,17.390,6.821,363.500,92.290,25.040,10.070,baseline
1433.000,341.200,89.560,26.320,1505.000,363.000,95.670,24.970,248.900,61.100,17.450,6.809,364.400,93.030,25.330,10.140,baseline
1435.000,343.000,89.700,26.490,1503.000,365.500,96.140,24.930,248.500,61.360,17.570,6.876,366.600,93.800,25.460,10.220,baseline
1444.000,344.800,90.650,26.630,1499.000,364.800,95.990,24.990,250.600,61.730,17.620,6.878,368.600,94.020,25.420,10.180,baseline
1445.000,341.500,89.860,26.310,1492.000,364.000,95.450,24.910,248.500,61.210,17.410,6.808,362.400,92.560,24.990,9.992,baseline
1430.000,341.900,88.850,26.030,1494.000,363.400,95.500,25.080,247.800,60.850,17.380,6.806,362.200,92.120,25.060,9.997,baseline
1432.000,343.900,89.100,26.200,1491.000,363.000,95.400,24.870,247.200,61.140,17.390,6.806,362.400,92.420,25.070,10.020,baseline
1428.000,340.100,88.930,26.320,1495.000,362.500,95.630,24.910,247.400,61.020,17.360,6.808,363.100,92.090,25.070,10.040,baseline
1433.000,342.400,89.230,26.340,1488.000,363.000,95.760,25.010,248.400,60.940,17.400,6.853,363.700,92.700,25.270,10.060,baseline
1438.000,341.600,89.610,26.290,1503.000,364.700,96.090,25.040,249.600,61.310,17.480,6.863,365.800,93.210,25.430,10.160,baseline
1435.000,344.900,89.770,26.530,1510.000,363.700,96.070,25.160,248.400,61.580,17.580,6.894,367.900,94.120,25.620,10.220,baseline
1453.000,346.200,91.050,26.610,1511.000,366.000,95.950,25.190,249.300,61.620,17.720,6.920,369.600,94.140,25.530,10.140,baseline
1442.000,342.200,89.620,26.340,1508.000,365.700,95.330,24.990,246.700,61.260,17.350,6.804,362.300,92.310,25.070,10.000,baseline
1430.000,342.400,89.530,26.200,1495.000,364.000,95.550,25.160,248.700,60.960,17.490,6.847,361.900,92.180,25.070,10.030,baseline
1432.000,341.900,89.370,26.390,1499.000,364.900,95.980,25.060,247.300,61.270,17.390,6.848,364.000,92.720,25.270,10.010,baseline
1432.000,343.400,88.840,26.420,1496.000,364.400,96.060,25.130,247.700,61.090,17.450,6.823,362.800,92.550,25.250,10.040,baseline
1425.000,341.500,89.540,26.390,1495.000,364.100,95.900,25.170,248.400,61.140,17.450,6.824,363.800,92.980,25.310,10.180,baseline
1431.000,343.300,89.840,26.640,1508.000,364.800,96.630,25.270,247.800,61.220,17.550,6.877,367.100,93.830,25.460,10.190,baseline
1441.000,346.000,90.230,26.660,1510.000,365.300,96.480,25.280,249.900,61.670,17.620,6.888,368.900,94.690,25.830,10.310,baseline
1447.000,344.800,90.810,26.940,1506.000,365.100,96.450,25.450,252.300,62.080,17.720,6.927,372.600,95.450,26.040,10.380,baseline
1449.000,346.100,90.480,26.620,1505.000,364.400,96.140,25.270,252.000,62.030,17.660,6.904,368.900,93.540,25.450,10.140,baseline
1435.000,344.000,89.550,26.280,1507.000,365.100,96.330,25.250,249.300,61.400,17.460,6.857,363.900,92.900,25.440,10.130,baseline
1438.000,343.400,89.410,26.520,1495.000,364.600,96.760,25.300,249.500,61.300,17.490,6.859,365.200,93.170,25.350,10.130,baseline
1436.000,345.700,89.900,26.540,1504.000,364.600,96.430,25.260,250.300,61.610,17.580,6.892,365.700,93.260,25.440,10.210,baseline
1436.000,344.600,89.800,26.790,1509.000,366.100,96.410,25.410,248.300,61.610,17.570,6.889,366.900,93.720,25.600,10.220,baseline
1445.000,343.300,90.170,26.770,1511.000,367.200,96.670,25.440,248.700,61.850,17.600,6.929,368.100,93.760,25.780,10.260,baseline
1442.000,346.600,91.070,26.770,1515.000,367.500,97.440,25.470,251.300,62.050,17.670,6.924,372.400,95.000,26.000,10.390,baseline
1453.000,346.500,91.610,27.000,1512.000,367.600,97.270,25.540,252.500,62.540,17.810,6.965,375.100,96.190,26.270,10.480,baseline
1457.000,349.100,91.780,27.170,1513.000,368.300,97.300,25.630,252.200,62.370,17.800,6.976,378.000,96.550,26.330,10.480,baseline
1451.000,349.200,91.170,26.950,1519.000,367.800,97.260,25.430,252.400,62.240,17.690,6.947,370.200,94.590,25.790,10.280,baseline
1450.000,346.600,90.830,26.840,1506.000,366.600,96.970,25.540,250.700,62.080,17.640,6.924,369.500,94.180,25.630,10.290,baseline
